Id,SalePrice
2732,122107.27521827052
2733,148191.82801126837
2734,181229.58217275082
2735,145042.29838458684
2736,148191.82801126837
2737,122107.27521827052
2738,148191.82801126837
2739,145042.29838458684
2740,145042.29838458684
2741,145042.29838458684
2742,145042.29838458684
2743,145042.29838458684
2744,145042.29838458684
2745,145042.29838458684
2746,145042.29838458684
2747,148191.82801126837
2748,99734.05605666855
2749,122107.27521827052
2750,145042.29838458684
2751,122107.27521827052
2752,223956.46665997113
2753,148191.82801126837
2754,181229.58217275082
2755,99734.05605666855
2756,99734.05605666855
2757,99734.05605666855
2758,99734.05605666855
2759,148191.82801126837
2760,148191.82801126837
2761,145042.29838458684
2762,145042.29838458684
2763,181229.58217275082
2764,186814.6263353361
2765,223956.46665997113
2766,148191.82801126837
2767,99734.05605666855
2768,148191.82801126837
2769,145042.29838458684
2770,186814.6263353361
2771,122107.27521827052
2772,145042.29838458684
2773,148191.82801126837
2774,148191.82801126837
2775,148191.82801126837
2776,148191.82801126837
2777,186814.6263353361
2778,186814.6263353361
2779,148191.82801126837
2780,145042.29838458684
2781,122107.27521827052
2782,99734.05605666855
2783,99734.05605666855
2784,122107.27521827052
2785,148191.82801126837
2786,99734.05605666855
2787,99734.05605666855
2788,99734.05605666855
2789,223956.46665997113
2790,99734.05605666855
2791,122107.27521827052
2792,145042.29838458684
2793,148191.82801126837
2794,99734.05605666855
2795,99734.05605666855
2796,122107.27521827052
2797,148191.82801126837
2798,148191.82801126837
2799,99734.05605666855
2800,99734.05605666855
2801,122107.27521827052
2802,148191.82801126837
2803,148191.82801126837
2804,181229.58217275082
2805,99734.05605666855
2806,122107.27521827052
2807,186814.6263353361
2808,145042.29838458684
2809,122107.27521827052
2810,145042.29838458684
2811,148191.82801126837
2812,122107.27521827052
2813,181229.58217275082
2814,181229.58217275082
2815,122107.27521827052
2816,223956.46665997113
2817,122107.27521827052
2818,99734.05605666855
2819,223956.46665997113
2820,122107.27521827052
2821,99734.05605666855
2822,148191.82801126837
2823,148191.82801126837
2824,181229.58217275082
2825,181229.58217275082
2826,145042.29838458684
2827,148191.82801126837
2828,181229.58217275082
2829,148191.82801126837
2830,223956.46665997113
2831,186814.6263353361
2832,181229.58217275082
2833,291161.03822096775
2834,223956.46665997113
2835,186814.6263353361
2836,186814.6263353361
2837,181229.58217275082
2838,145042.29838458684
2839,181229.58217275082
2840,186814.6263353361
2841,223956.46665997113
2842,223956.46665997113
2843,148191.82801126837
2844,122107.27521827052
2845,122107.27521827052
2846,223956.46665997113
2847,181229.58217275082
2848,291161.03822096775
2849,223956.46665997113
2850,291161.03822096775
2851,223956.46665997113
2852,223956.46665997113
2853,223956.46665997113
2854,122107.27521827052
2855,186814.6263353361
2856,223956.46665997113
2857,186814.6263353361
2858,186814.6263353361
2859,148191.82801126837
2860,122107.27521827052
2861,145042.29838458684
2862,223956.46665997113
2863,122107.27521827052
2864,223956.46665997113
2865,99734.05605666855
2866,223956.46665997113
2867,99734.05605666855
2868,122107.27521827052
2869,148191.82801126837
2870,148191.82801126837
2871,148191.82801126837
2872,99734.05605666855
2873,99734.05605666855
2874,148191.82801126837
2875,99734.05605666855
2876,186814.6263353361
2877,148191.82801126837
2878,186814.6263353361
2879,148191.82801126837
2880,122107.27521827052
2881,148191.82801126837
2882,148191.82801126837
2883,186814.6263353361
2884,186814.6263353361
2885,148191.82801126837
2886,181229.58217275082
2887,122107.27521827052
2888,122107.27521827052
2889,99734.05605666855
2890,99734.05605666855
2891,148191.82801126837
2892,99734.05605666855
2893,148191.82801126837
2894,99734.05605666855
2895,291161.03822096775
2896,291161.03822096775
2897,181229.58217275082
2898,148191.82801126837
2899,291161.03822096775
2900,145042.29838458684
2901,148191.82801126837
2902,148191.82801126837
2903,291161.03822096775
2904,291161.03822096775
2905,148191.82801126837
2906,186814.6263353361
2907,99734.05605666855
2908,122107.27521827052
2909,148191.82801126837
2910,99734.05605666855
2911,99734.05605666855
2912,145042.29838458684
2913,99734.05605666855
2914,99734.05605666855
2915,99734.05605666855
2916,99734.05605666855
2917,145042.29838458684
2918,122107.27521827052
2919,223956.46665997113
